7227.FBpp0112147_9606.ENSP00000366135	7227.FBpp0083989_9606.ENSP00000366997
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0293442_9606.ENSP00000276072
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0074709_9606.ENSP00000399982
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0076090_9606.ENSP00000367406
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0305673_9606.ENSP00000359531
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0071503_9606.ENSP00000375809
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0075348_9606.ENSP00000259895
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0073387_9606.ENSP00000314949
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0304268_9606.ENSP00000215587
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0078433_9606.ENSP00000403852
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0081253_9606.ENSP00000312709
7227.FBpp0071596_9606.ENSP00000230354	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0080872_9606.ENSP00000355051	7227.FBpp0293442_9606.ENSP00000276072
7227.FBpp0080872_9606.ENSP00000355051	7227.FBpp0074709_9606.ENSP00000399982
7227.FBpp0080872_9606.ENSP00000355051	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0080872_9606.ENSP00000355051	7227.FBpp0081253_9606.ENSP00000312709
7227.FBpp0080872_9606.ENSP00000355051	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0080872_9606.ENSP00000355051	7227.FBpp0071596_9606.ENSP00000230354
7227.FBpp0077401_9606.ENSP00000418379	7227.FBpp0074709_9606.ENSP00000399982
7227.FBpp0077401_9606.ENSP00000418379	7227.FBpp0076090_9606.ENSP00000367406
7227.FBpp0077401_9606.ENSP00000418379	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0077401_9606.ENSP00000418379	7227.FBpp0081253_9606.ENSP00000312709
7227.FBpp0077401_9606.ENSP00000418379	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0077401_9606.ENSP00000418379	7227.FBpp0071596_9606.ENSP00000230354
7227.FBpp0079514_9606.ENSP00000354633	7227.FBpp0293442_9606.ENSP00000276072
7227.FBpp0079514_9606.ENSP00000354633	7227.FBpp0074709_9606.ENSP00000399982
7227.FBpp0079514_9606.ENSP00000354633	7227.FBpp0076090_9606.ENSP00000367406
7227.FBpp0079514_9606.ENSP00000354633	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0079514_9606.ENSP00000354633	7227.FBpp0081253_9606.ENSP00000312709
7227.FBpp0079514_9606.ENSP00000354633	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0079514_9606.ENSP00000354633	7227.FBpp0071596_9606.ENSP00000230354
7227.FBpp0079514_9606.ENSP00000354633	7227.FBpp0080872_9606.ENSP00000355051
7227.FBpp0079514_9606.ENSP00000354633	7227.FBpp0077401_9606.ENSP00000418379
7227.FBpp0088355_9606.ENSP00000294168	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0088355_9606.ENSP00000294168	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0293442_9606.ENSP00000276072
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0074709_9606.ENSP00000399982
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0076090_9606.ENSP00000367406
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0085431_9606.ENSP00000347733
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0075701_9606.ENSP00000225916
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0081253_9606.ENSP00000312709
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0071596_9606.ENSP00000230354
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0080872_9606.ENSP00000355051
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0079514_9606.ENSP00000354633
7227.FBpp0077415_9606.ENSP00000299424	7227.FBpp0088355_9606.ENSP00000294168
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0293442_9606.ENSP00000276072
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0074709_9606.ENSP00000399982
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0076090_9606.ENSP00000367406
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0085431_9606.ENSP00000347733
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0081253_9606.ENSP00000312709
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0071596_9606.ENSP00000230354
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0080872_9606.ENSP00000355051
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0077401_9606.ENSP00000418379
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0079514_9606.ENSP00000354633
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0088355_9606.ENSP00000294168
7227.FBpp0081916_9606.ENSP00000263974	7227.FBpp0077415_9606.ENSP00000299424
7227.FBpp0076028_9606.ENSP00000258281	7227.FBpp0074709_9606.ENSP00000399982
7227.FBpp0076028_9606.ENSP00000258281	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0076028_9606.ENSP00000258281	7227.FBpp0088355_9606.ENSP00000294168
7227.FBpp0076028_9606.ENSP00000258281	7227.FBpp0077415_9606.ENSP00000299424
7227.FBpp0076028_9606.ENSP00000258281	7227.FBpp0081916_9606.ENSP00000263974
7227.FBpp0077111_9606.ENSP00000361998	7227.FBpp0293442_9606.ENSP00000276072
7227.FBpp0077111_9606.ENSP00000361998	7227.FBpp0077401_9606.ENSP00000418379
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0293442_9606.ENSP00000276072
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0074709_9606.ENSP00000399982
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0076090_9606.ENSP00000367406
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0081253_9606.ENSP00000312709
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0071596_9606.ENSP00000230354
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0080872_9606.ENSP00000355051
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0077401_9606.ENSP00000418379
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0079514_9606.ENSP00000354633
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0077415_9606.ENSP00000299424
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0081916_9606.ENSP00000263974
7227.FBpp0113081_9606.ENSP00000252996	7227.FBpp0076028_9606.ENSP00000258281
7227.FBpp0289298_9606.ENSP00000263754	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0289298_9606.ENSP00000263754	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0289298_9606.ENSP00000263754	7227.FBpp0081916_9606.ENSP00000263974
7227.FBpp0078055_9606.ENSP00000339917	7227.FBpp0293442_9606.ENSP00000276072
7227.FBpp0078055_9606.ENSP00000339917	7227.FBpp0074709_9606.ENSP00000399982
7227.FBpp0078055_9606.ENSP00000339917	7227.FBpp0088355_9606.ENSP00000294168
7227.FBpp0078055_9606.ENSP00000339917	7227.FBpp0076028_9606.ENSP00000258281
7227.FBpp0074288_9606.ENSP00000362068	7227.FBpp0293442_9606.ENSP00000276072
7227.FBpp0074288_9606.ENSP00000362068	7227.FBpp0074709_9606.ENSP00000399982
7227.FBpp0074288_9606.ENSP00000362068	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0074288_9606.ENSP00000362068	7227.FBpp0081253_9606.ENSP00000312709
7227.FBpp0074288_9606.ENSP00000362068	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0074288_9606.ENSP00000362068	7227.FBpp0080872_9606.ENSP00000355051
7227.FBpp0074288_9606.ENSP00000362068	7227.FBpp0079514_9606.ENSP00000354633
7227.FBpp0074288_9606.ENSP00000362068	7227.FBpp0077415_9606.ENSP00000299424
7227.FBpp0074288_9606.ENSP00000362068	7227.FBpp0081916_9606.ENSP00000263974
7227.FBpp0289804_9606.ENSP00000269142	7227.FBpp0293442_9606.ENSP00000276072
7227.FBpp0082011_9606.ENSP00000360515	7227.FBpp0085431_9606.ENSP00000347733
7227.FBpp0082011_9606.ENSP00000360515	7227.FBpp0075701_9606.ENSP00000225916
7227.FBpp0082011_9606.ENSP00000360515	7227.FBpp0288698_9606.ENSP00000261497
7227.FBpp0082011_9606.ENSP00000360515	7227.FBpp0074237_9606.ENSP00000217893
7227.FBpp0082011_9606.ENSP00000360515	7227.FBpp0077415_9606.ENSP00000299424
7227.FBpp0082011_9606.ENSP00000360515	7227.FBpp0081916_9606.ENSP00000263974
7227.FBpp0088179_9606.ENSP00000340271	7227.FBpp0087335_9606.ENSP00000358854
7227.FBpp0088179_9606.ENSP00000340271	7227.FBpp0080872_9606.ENSP00000355051
7227.FBpp0088179_9606.ENSP00000340271	7227.FBpp0077415_9606.ENSP00000299424
7227.FBpp0088179_9606.ENSP00000340271	7227.FBpp0113081_9606.ENSP00000252996
7227.FBpp0074902_9606.ENSP00000303088	7227.FBpp0087085_9606.ENSP00000228347
7227.FBpp0074902_9606.ENSP00000303088	7227.FBpp0078633_9606.ENSP00000361465
7227.FBpp0074902_9606.ENSP00000303088	7227.FBpp0304268_9606.ENSP00000215587
7227.FBpp0074902_9606.ENSP00000303088	7227.FBpp0084067_9606.ENSP00000324124
7227.FBpp0074902_9606.ENSP00000303088	7227.FBpp0078086_9606.ENSP00000296223
7227.FBpp0074902_9606.ENSP00000303088	7227.FBpp0078433_9606.ENSP00000403852
7227.FBpp0074902_9606.ENSP00000303088	7227.FBpp0304829_9606.ENSP00000302478
7227.FBpp0292147_9606.ENSP00000334564	7227.FBpp0087085_9606.ENSP00000228347
7227.FBpp0292147_9606.ENSP00000334564	7227.FBpp0078633_9606.ENSP00000361465
7227.FBpp0292147_9606.ENSP00000334564	7227.FBpp0304268_9606.ENSP00000215587
7227.FBpp0292147_9606.ENSP00000334564	7227.FBpp0084067_9606.ENSP00000324124
7227.FBpp0292147_9606.ENSP00000334564	7227.FBpp0078086_9606.ENSP00000296223
7227.FBpp0292147_9606.ENSP00000334564	7227.FBpp0078433_9606.ENSP00000403852
7227.FBpp0292147_9606.ENSP00000334564	7227.FBpp0304829_9606.ENSP00000302478
7227.FBpp0292147_9606.ENSP00000334564	7227.FBpp0074902_9606.ENSP00000303088
7227.FBpp0085563_9606.ENSP00000293860	7227.FBpp0087085_9606.ENSP00000228347
7227.FBpp0085563_9606.ENSP00000293860	7227.FBpp0078633_9606.ENSP00000361465
7227.FBpp0085563_9606.ENSP00000293860	7227.FBpp0304268_9606.ENSP00000215587
7227.FBpp0085563_9606.ENSP00000293860	7227.FBpp0078086_9606.ENSP00000296223
7227.FBpp0085563_9606.ENSP00000293860	7227.FBpp0078433_9606.ENSP00000403852
7227.FBpp0085563_9606.ENSP00000293860	7227.FBpp0304829_9606.ENSP00000302478
7227.FBpp0085563_9606.ENSP00000293860	7227.FBpp0074902_9606.ENSP00000303088
7227.FBpp0085563_9606.ENSP00000293860	7227.FBpp0292147_9606.ENSP00000334564
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0087085_9606.ENSP00000228347
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0078633_9606.ENSP00000361465
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0304268_9606.ENSP00000215587
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0084067_9606.ENSP00000324124
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0078086_9606.ENSP00000296223
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0111294_9606.ENSP00000342889
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0078433_9606.ENSP00000403852
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0304829_9606.ENSP00000302478
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0074902_9606.ENSP00000303088
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0292147_9606.ENSP00000334564
7227.FBpp0303920_9606.ENSP00000347345	7227.FBpp0085563_9606.ENSP00000293860
7227.FBpp0074115_9606.ENSP00000378736	7227.FBpp0087085_9606.ENSP00000228347
7227.FBpp0074115_9606.ENSP00000378736	7227.FBpp0078633_9606.ENSP00000361465
7227.FBpp0074115_9606.ENSP00000378736	7227.FBpp0078086_9606.ENSP00000296223
7227.FBpp0074115_9606.ENSP00000378736	7227.FBpp0078433_9606.ENSP00000403852
7227.FBpp0074115_9606.ENSP00000378736	7227.FBpp0304829_9606.ENSP00000302478
7227.FBpp0074115_9606.ENSP00000378736	7227.FBpp0074902_9606.ENSP00000303088
7227.FBpp0074115_9606.ENSP00000378736	7227.FBpp0292147_9606.ENSP00000334564
7227.FBpp0074115_9606.ENSP00000378736	7227.FBpp0085563_9606.ENSP00000293860
7227.FBpp0074115_9606.ENSP00000378736	7227.FBpp0303920_9606.ENSP00000347345
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0087085_9606.ENSP00000228347
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0078633_9606.ENSP00000361465
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0304268_9606.ENSP00000215587
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0084067_9606.ENSP00000324124
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0078086_9606.ENSP00000296223
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0078433_9606.ENSP00000403852
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0304829_9606.ENSP00000302478
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0074902_9606.ENSP00000303088
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0292147_9606.ENSP00000334564
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0085563_9606.ENSP00000293860
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0303920_9606.ENSP00000347345
7227.FBpp0293863_9606.ENSP00000366828	7227.FBpp0074115_9606.ENSP00000378736
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0087085_9606.ENSP00000228347
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0078633_9606.ENSP00000361465
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0304268_9606.ENSP00000215587
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0084067_9606.ENSP00000324124
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0078086_9606.ENSP00000296223
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0078433_9606.ENSP00000403852
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0304829_9606.ENSP00000302478
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0074902_9606.ENSP00000303088
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0292147_9606.ENSP00000334564
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0085563_9606.ENSP00000293860
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0303920_9606.ENSP00000347345
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0074115_9606.ENSP00000378736
7227.FBpp0077946_9606.ENSP00000299853	7227.FBpp0293863_9606.ENSP00000366828
7227.FBpp0076330_9606.ENSP00000350491	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0076330_9606.ENSP00000350491	7227.FBpp0070913_9606.ENSP00000264156
7227.FBpp0076330_9606.ENSP00000350491	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0076330_9606.ENSP00000350491	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0076330_9606.ENSP00000350491	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0076330_9606.ENSP00000350491	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0076330_9606.ENSP00000350491	7227.FBpp0083800_9606.ENSP00000322570
7227.FBpp0076330_9606.ENSP00000350491	7227.FBpp0083514_9606.ENSP00000368349
7227.FBpp0076330_9606.ENSP00000350491	7227.FBpp0079812_9606.ENSP00000369411
7227.FBpp0082329_9606.ENSP00000234296	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0082329_9606.ENSP00000234296	7227.FBpp0070913_9606.ENSP00000264156
7227.FBpp0082329_9606.ENSP00000234296	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0082329_9606.ENSP00000234296	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0082329_9606.ENSP00000234296	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0082329_9606.ENSP00000234296	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0082329_9606.ENSP00000234296	7227.FBpp0079641_9606.ENSP00000378699
7227.FBpp0082329_9606.ENSP00000234296	7227.FBpp0081356_9606.ENSP00000254719
7227.FBpp0082329_9606.ENSP00000234296	7227.FBpp0289675_9606.ENSP00000266970
7227.FBpp0082329_9606.ENSP00000234296	7227.FBpp0076371_9606.ENSP00000209728
7227.FBpp0070175_9606.ENSP00000405726	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0070175_9606.ENSP00000405726	7227.FBpp0070913_9606.ENSP00000264156
7227.FBpp0070175_9606.ENSP00000405726	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0070175_9606.ENSP00000405726	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0070175_9606.ENSP00000405726	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0070175_9606.ENSP00000405726	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0070175_9606.ENSP00000405726	7227.FBpp0083514_9606.ENSP00000368349
7227.FBpp0070175_9606.ENSP00000405726	7227.FBpp0076371_9606.ENSP00000209728
7227.FBpp0070175_9606.ENSP00000405726	7227.FBpp0082329_9606.ENSP00000234296
7227.FBpp0297417_9606.ENSP00000264169	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0297417_9606.ENSP00000264169	7227.FBpp0070913_9606.ENSP00000264156
7227.FBpp0297417_9606.ENSP00000264169	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0297417_9606.ENSP00000264169	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0297417_9606.ENSP00000264169	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0297417_9606.ENSP00000264169	7227.FBpp0076371_9606.ENSP00000209728
7227.FBpp0297417_9606.ENSP00000264169	7227.FBpp0082329_9606.ENSP00000234296
7227.FBpp0085619_9606.ENSP00000314505	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0085619_9606.ENSP00000314505	7227.FBpp0070913_9606.ENSP00000264156
7227.FBpp0085619_9606.ENSP00000314505	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0085619_9606.ENSP00000314505	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0085619_9606.ENSP00000314505	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0077899_9606.ENSP00000363021	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0077899_9606.ENSP00000363021	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0077899_9606.ENSP00000363021	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0077899_9606.ENSP00000363021	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0076789_9606.ENSP00000216367	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0076789_9606.ENSP00000216367	7227.FBpp0083800_9606.ENSP00000322570
7227.FBpp0076789_9606.ENSP00000216367	7227.FBpp0083514_9606.ENSP00000368349
7227.FBpp0076789_9606.ENSP00000216367	7227.FBpp0076330_9606.ENSP00000350491
7227.FBpp0076789_9606.ENSP00000216367	7227.FBpp0070175_9606.ENSP00000405726
7227.FBpp0070911_9606.ENSP00000253462	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0070911_9606.ENSP00000253462	7227.FBpp0070913_9606.ENSP00000264156
7227.FBpp0070911_9606.ENSP00000253462	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0070911_9606.ENSP00000253462	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0070911_9606.ENSP00000253462	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0070911_9606.ENSP00000253462	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0070911_9606.ENSP00000253462	7227.FBpp0070175_9606.ENSP00000405726
7227.FBpp0087566_9606.ENSP00000265728	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0087566_9606.ENSP00000265728	7227.FBpp0070913_9606.ENSP00000264156
7227.FBpp0087566_9606.ENSP00000265728	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0087566_9606.ENSP00000265728	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0087566_9606.ENSP00000265728	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0087566_9606.ENSP00000265728	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0087566_9606.ENSP00000265728	7227.FBpp0076371_9606.ENSP00000209728
7227.FBpp0087566_9606.ENSP00000265728	7227.FBpp0082329_9606.ENSP00000234296
7227.FBpp0087566_9606.ENSP00000265728	7227.FBpp0070175_9606.ENSP00000405726
7227.FBpp0113035_9606.ENSP00000265465	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0113035_9606.ENSP00000265465	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0113035_9606.ENSP00000265465	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0113035_9606.ENSP00000265465	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0113035_9606.ENSP00000265465	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0113035_9606.ENSP00000265465	7227.FBpp0083800_9606.ENSP00000322570
7227.FBpp0113035_9606.ENSP00000265465	7227.FBpp0083514_9606.ENSP00000368349
7227.FBpp0113035_9606.ENSP00000265465	7227.FBpp0076330_9606.ENSP00000350491
7227.FBpp0113035_9606.ENSP00000265465	7227.FBpp0076789_9606.ENSP00000216367
7227.FBpp0080120_9606.ENSP00000297431	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0080120_9606.ENSP00000297431	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0080120_9606.ENSP00000297431	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0080120_9606.ENSP00000297431	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0080120_9606.ENSP00000297431	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0080120_9606.ENSP00000297431	7227.FBpp0076371_9606.ENSP00000209728
7227.FBpp0080120_9606.ENSP00000297431	7227.FBpp0082329_9606.ENSP00000234296
7227.FBpp0080120_9606.ENSP00000297431	7227.FBpp0297417_9606.ENSP00000264169
7227.FBpp0080120_9606.ENSP00000297431	7227.FBpp0087566_9606.ENSP00000265728
7227.FBpp0086881_9606.ENSP00000257789	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0086881_9606.ENSP00000257789	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0086881_9606.ENSP00000257789	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0086881_9606.ENSP00000257789	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0086881_9606.ENSP00000257789	7227.FBpp0076371_9606.ENSP00000209728
7227.FBpp0086881_9606.ENSP00000257789	7227.FBpp0082329_9606.ENSP00000234296
7227.FBpp0086881_9606.ENSP00000257789	7227.FBpp0297417_9606.ENSP00000264169
7227.FBpp0086881_9606.ENSP00000257789	7227.FBpp0080120_9606.ENSP00000297431
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0070913_9606.ENSP00000264156
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0075807_9606.ENSP00000274026
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0076371_9606.ENSP00000209728
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0082329_9606.ENSP00000234296
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0070175_9606.ENSP00000405726
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0297417_9606.ENSP00000264169
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0087566_9606.ENSP00000265728
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0080120_9606.ENSP00000297431
7227.FBpp0088033_9606.ENSP00000360621	7227.FBpp0086881_9606.ENSP00000257789
7227.FBpp0081004_9606.ENSP00000354945	7227.FBpp0070729_9606.ENSP00000229854
7227.FBpp0081004_9606.ENSP00000354945	7227.FBpp0070913_9606.ENSP00000264156
7227.FBpp0081004_9606.ENSP00000354945	7227.FBpp0081317_9606.ENSP00000265056
7227.FBpp0081004_9606.ENSP00000354945	7227.FBpp0081756_9606.ENSP00000216122
7227.FBpp0081004_9606.ENSP00000354945	7227.FBpp0088055_9606.ENSP00000262105
7227.FBpp0081004_9606.ENSP00000354945	7227.FBpp0076312_9606.ENSP00000307288
7227.FBpp0081004_9606.ENSP00000354945	7227.FBpp0076371_9606.ENSP00000209728
7227.FBpp0081004_9606.ENSP00000354945	7227.FBpp0082329_9606.ENSP00000234296
7227.FBpp0081004_9606.ENSP00000354945	7227.FBpp0070175_9606.ENSP00000405726
7227.FBpp0081004_9606.ENSP00000354945	7227.FBpp0088033_9606.ENSP00000360621
